"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"src/EterGrnLib/Material.cpp","123","CGrannyMaterial::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","m_pfnApplyRenderState = &CGrannyMaterial::__ApplySpecularRenderState;"
"src/EterGrnLib/Material.cpp","124","CGrannyMaterial::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","m_pfnRestoreRenderState = &CGrannyMaterial::__RestoreSpecularRenderState;"
"src/EterGrnLib/Material.cpp","128","CGrannyMaterial::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","m_pfnApplyRenderState = &CGrannyMaterial::__ApplyDiffuseRenderState;"
"src/EterGrnLib/Material.cpp","129","CGrannyMaterial::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","m_pfnRestoreRenderState = &CGrannyMaterial::__RestoreDiffuseRenderState;"
"src/EterGrnLib/Material.cpp","133","CGrannyMaterial::IsEqual","CGrannyMaterial;granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","bool CGrannyMaterial::IsEqual(granny_material* pgrnMaterial) const"
"src/EterGrnLib/Material.cpp","142","CGrannyMaterial::GetTextureBinding","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","TextureBinding CGrannyMaterial::GetTextureBinding(int stage) const"
"src/EterGrnLib/Material.cpp","150","CGrannyMaterial::GetImagePointer","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGraphicImage * CGrannyMaterial::GetImagePointer(int iStage) const"
"src/EterGrnLib/Material.cpp","161","CGrannyMaterial::GetDiffuseTexture","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","const CGraphicTexture* CGrannyMaterial::GetDiffuseTexture() const"
"src/EterGrnLib/Material.cpp","169","CGrannyMaterial::GetOpacityTexture","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","const CGraphicTexture* CGrannyMaterial::GetOpacityTexture() const"
"src/EterGrnLib/Material.cpp","177","CGrannyMaterial::__IsSpecularEnable","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","BOOL CGrannyMaterial::__IsSpecularEnable() const"
"src/EterGrnLib/Material.cpp","183","CGrannyMaterial::GetSpecularPower","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","float CGrannyMaterial::GetSpecularPower() const"
"src/EterGrnLib/Material.cpp","191","CGrannyMaterial::__GetImagePointer","CGrannyMaterial","Legacy material/texture translation and render stage classification","A;C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGraphicImage* CGrannyMaterial::__GetImagePointer(const char* fileName)"
"src/EterGrnLib/Material.cpp","219","CGrannyMaterial::CreateFromGrannyMaterialPointer","CGrannyMaterial;granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","bool CGrannyMaterial::CreateFromGrannyMaterialPointer(granny_material * pgrnMaterial)"
"src/EterGrnLib/Material.cpp","223","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_texture","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_texture * pgrnDiffuseTexture = NULL;"
"src/EterGrnLib/Material.cpp","224","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_texture","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_texture * pgrnOpacityTexture = NULL;"
"src/EterGrnLib/Material.cpp","230","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","pgrnDiffuseTexture = GrannyGetMaterialTextureByType(pgrnMaterial->Maps[0].Material, GrannyDiffuseColorTexture);"
"src/EterGrnLib/Material.cpp","231","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","pgrnOpacityTexture = GrannyGetMaterialTextureByType(pgrnMaterial->Maps[1].Material, GrannyDiffuseColorTexture);"
"src/EterGrnLib/Material.cpp","235","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","pgrnDiffuseTexture = GrannyGetMaterialTextureByType(m_pgrnMaterial, GrannyDiffuseColorTexture);"
"src/EterGrnLib/Material.cpp","236","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyGetMaterialTextureByType;GrannyOpacityTexture","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","pgrnOpacityTexture = GrannyGetMaterialTextureByType(m_pgrnMaterial, GrannyOpacityTexture);"
"src/EterGrnLib/Material.cpp","241","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_int32","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_int32 twoSided = 0;"
"src/EterGrnLib/Material.cpp","242","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_data_type_definition","Legacy material/texture translation and render stage classification","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_data_type_definition TwoSidedFieldType[] ="
"src/EterGrnLib/Material.cpp","244","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyInt32Member","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyInt32Member, ""Two-sided""},"
"src/EterGrnLib/Material.cpp","245","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyEndMember","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyEndMember},"
"src/EterGrnLib/Material.cpp","248","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_variant","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_variant twoSideResult;"
"src/EterGrnLib/Material.cpp","250","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyFindMatchingMember","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","if (GrannyFindMatchingMember(pgrnMaterial->ExtendedData.Type, pgrnMaterial->ExtendedData.Object, ""Two-sided"", &twoSideResult)  && NULL != twoSideResult.Type)"
"src/EterGrnLib/Material.cpp","251","CGrannyMaterial::CreateFromGrannyMaterialPointer","GrannyConvertSingleObject","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","GrannyConvertSingleObject(twoSideResult.Type, twoSideResult.Object, TwoSidedFieldType, &twoSided, NULL);"
"src/EterGrnLib/Material.cpp","272","CGrannyMaterial::Initialize","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::Initialize()"
"src/EterGrnLib/Material.cpp","280","CGrannyMaterial::__ApplyDiffuseRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::__ApplyDiffuseRenderState()"
"src/EterGrnLib/Material.cpp","292","CGrannyMaterial::__RestoreDiffuseRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::__RestoreDiffuseRenderState()"
"src/EterGrnLib/Material.cpp","300","CGrannyMaterial::__ApplySpecularRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::__ApplySpecularRenderState()"
"src/EterGrnLib/Material.cpp","340","CGrannyMaterial::__RestoreSpecularRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::__RestoreSpecularRenderState()"
"src/EterGrnLib/Material.cpp","364","CGrannyMaterial::CreateSphereMap","CGrannyMaterial","Legacy material/texture translation and render stage classification","A;B;C;H","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::CreateSphereMap(UINT uMapIndex, const char* c_szSphereMapImageFileName)"
"src/EterGrnLib/Material.cpp","371","CGrannyMaterial::DestroySphereMap","CGrannyMaterial","Legacy material/texture translation and render stage classification","C;H","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterial::DestroySphereMap()"
"src/EterGrnLib/Material.cpp","381","CGrannyMaterialPalette::CGrannyMaterialPalette","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterialPalette::CGrannyMaterialPalette()"
"src/EterGrnLib/Material.cpp","385","CGrannyMaterialPalette::~CGrannyMaterialPalette","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterialPalette::~CGrannyMaterialPalette()"
"src/EterGrnLib/Material.cpp","390","CGrannyMaterialPalette::Copy","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterialPalette::Copy(const CGrannyMaterialPalette& rkMtrlPalSrc)"
"src/EterGrnLib/Material.cpp","395","CGrannyMaterialPalette::Clear","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterialPalette::Clear()"
"src/EterGrnLib/Material.cpp","400","CGrannyMaterialPalette::GetMaterialRef","CGrannyMaterial;CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","B;C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial& CGrannyMaterialPalette::GetMaterialRef(DWORD mtrlIndex)"
"src/EterGrnLib/Material.cpp","406","CGrannyMaterialPalette::SetMaterialImagePointer","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterialPalette::SetMaterialImagePointer(const char* c_szImageName, CGraphicImage* pImage)"
"src/EterGrnLib/Material.cpp","412","CGrannyMaterialPalette::SetMaterialImagePointer","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=m_mtrlVector[i];"
"src/EterGrnLib/Material.cpp","417","CGrannyMaterialPalette::SetMaterialImagePointer","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial* pkNewMtrl=new CGrannyMaterial;"
"src/EterGrnLib/Material.cpp","427","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterialPalette::SetMaterialData(const char* c_szMtrlName, const SMaterialData& c_rkMaterialData)"
"src/EterGrnLib/Material.cpp","431","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","std::vector<CGrannyMaterial::TRef>::iterator i;"
"src/EterGrnLib/Material.cpp","434","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=*i;"
"src/EterGrnLib/Material.cpp","439","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial* pkNewMtrl=new CGrannyMaterial;"
"src/EterGrnLib/Material.cpp","451","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","std::vector<CGrannyMaterial::TRef>::iterator i;"
"src/EterGrnLib/Material.cpp","454","CGrannyMaterialPalette::SetMaterialData","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=*i;"
"src/EterGrnLib/Material.cpp","460","CGrannyMaterialPalette::SetSpecularInfo","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMaterialPalette::SetSpecularInfo(const char* c_szMtrlName, BOOL bEnable, float fPower)"
"src/EterGrnLib/Material.cpp","468","CGrannyMaterialPalette::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=m_mtrlVector[i];"
"src/EterGrnLib/Material.cpp","482","CGrannyMaterialPalette::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=m_mtrlVector[i];"
"src/EterGrnLib/Material.cpp","488","CGrannyMaterialPalette::RegisterMaterial","CGrannyMaterialPalette;granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","DWORD CGrannyMaterialPalette::RegisterMaterial(granny_material* pgrnMaterial)"
"src/EterGrnLib/Material.cpp","494","CGrannyMaterialPalette::RegisterMaterial","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::TRef& roMtrl=m_mtrlVector[i];"
"src/EterGrnLib/Material.cpp","499","CGrannyMaterialPalette::RegisterMaterial","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial* pkNewMtrl=new CGrannyMaterial;"
"src/EterGrnLib/Material.cpp","506","CGrannyMaterialPalette::GetMaterialCount","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","DWORD CGrannyMaterialPalette::GetMaterialCount() const"
"src/EterGrnLib/Material.h","3","file scope","granny.h","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","include","#include <granny.h>"
"src/EterGrnLib/Material.h","12","CGrannyMaterial","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","class CGrannyMaterial : public CReferenceObject"
"src/EterGrnLib/Material.h","15","CGrannyMaterial","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","typedef CRef<CGrannyMaterial> TRef;"
"src/EterGrnLib/Material.h","36","CGrannyMaterial::TranslateSpecularMatrix","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial();"
"src/EterGrnLib/Material.h","37","CGrannyMaterial::TranslateSpecularMatrix","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","virtual ~CGrannyMaterial();"
"src/EterGrnLib/Material.h","40","CGrannyMaterial::Copy","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void					Copy(CGrannyMaterial& rkMtrl);"
"src/EterGrnLib/Material.h","41","CGrannyMaterial::IsEqual","granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","bool					IsEqual(granny_material * pgrnMaterial) const;"
"src/EterGrnLib/Material.h","52","CGrannyMaterial::CreateFromGrannyMaterialPointer","granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","bool					CreateFromGrannyMaterialPointer(granny_material* pgrnMaterial);"
"src/EterGrnLib/Material.h","55","CGrannyMaterial::SetImagePointer","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial::EType	GetType() const;"
"src/EterGrnLib/Material.h","86","CGrannyMaterial::__RestoreSpecularRenderState","granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_material *		m_pgrnMaterial;"
"src/EterGrnLib/Material.h","97","CGrannyMaterial::__RestoreSpecularRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void (CGrannyMaterial::*m_pfnApplyRenderState)();"
"src/EterGrnLib/Material.h","98","CGrannyMaterial::__RestoreSpecularRenderState","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void (CGrannyMaterial::*m_pfnRestoreRenderState)();"
"src/EterGrnLib/Material.h","108","CGrannyMaterialPalette","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","class CGrannyMaterialPalette"
"src/EterGrnLib/Material.h","111","CGrannyMaterialPalette","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterialPalette();"
"src/EterGrnLib/Material.h","112","CGrannyMaterialPalette","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","virtual ~CGrannyMaterialPalette();"
"src/EterGrnLib/Material.h","115","CGrannyMaterialPalette::Copy","CGrannyMaterialPalette","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void	Copy(const CGrannyMaterialPalette& rkMtrlPalSrc);"
"src/EterGrnLib/Material.h","117","CGrannyMaterialPalette::RegisterMaterial","granny_material","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","DWORD	RegisterMaterial(granny_material* pgrnMaterial);"
"src/EterGrnLib/Material.h","122","CGrannyMaterialPalette::SetSpecularInfo","CGrannyMaterial","Legacy material/texture translation and render stage classification","B;C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","CGrannyMaterial& GetMaterialRef(DWORD mtrlIndex);"
"src/EterGrnLib/Material.h","127","CGrannyMaterialPalette::GetMaterialCount","CGrannyMaterial","Legacy material/texture translation and render stage classification","C","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","std::vector<CGrannyMaterial::TRef> m_mtrlVector;"
"src/EterGrnLib/Mesh.cpp","7","file scope","granny_data_type_definition;GrannyPNT3322VertexType","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_data_type_definition GrannyPNT3322VertexType[5] ="
"src/EterGrnLib/Mesh.cpp","9","file scope","GrannyReal32Member;GrannyVertexPositionName","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyReal32Member, GrannyVertexPositionName, 0, 3},"
"src/EterGrnLib/Mesh.cpp","10","file scope","GrannyReal32Member;GrannyVertexNormalName","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyReal32Member, GrannyVertexNormalName, 0, 3},"
"src/EterGrnLib/Mesh.cpp","11","file scope","GrannyReal32Member;GrannyVertexTextureCoordinatesName","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B;C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyReal32Member, GrannyVertexTextureCoordinatesName""0"", 0, 2},"
"src/EterGrnLib/Mesh.cpp","12","file scope","GrannyReal32Member;GrannyVertexTextureCoordinatesName","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B;C","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyReal32Member, GrannyVertexTextureCoordinatesName""1"", 0, 2},"
"src/EterGrnLib/Mesh.cpp","13","file scope","GrannyEndMember","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","{GrannyEndMember}"
"src/EterGrnLib/Mesh.cpp","16","CGrannyMesh::LoadIndices","CGrannyMesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMesh::LoadIndices(void * dstBaseIndices)"
"src/EterGrnLib/Mesh.cpp","18","CGrannyMesh::LoadIndices","granny_mesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","const granny_mesh * pgrnMesh = GetGrannyMeshPointer();"
"src/EterGrnLib/Mesh.cpp","21","CGrannyMesh::LoadIndices","GrannyCopyMeshIndices","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","GrannyCopyMeshIndices(pgrnMesh, sizeof(TIndex), dstIndices);"
"src/EterGrnLib/Mesh.cpp","24","CGrannyMesh::LoadPNTVertices","CGrannyMesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMesh::LoadPNTVertices(void * dstBaseVertices)"
"src/EterGrnLib/Mesh.cpp","26","CGrannyMesh::LoadPNTVertices","granny_mesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","const granny_mesh * pgrnMesh = GetGrannyMeshPointer();"
"src/EterGrnLib/Mesh.cpp","28","CGrannyMesh::LoadPNTVertices","GrannyMeshIsRigid","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","if (!GrannyMeshIsRigid(pgrnMesh))"
"src/EterGrnLib/Mesh.cpp","32","CGrannyMesh::LoadPNTVertices","GrannyCopyMeshVertices","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","GrannyCopyMeshVertices(pgrnMesh, m_pgrnMeshType, dstVertices);"
"src/EterGrnLib/Mesh.cpp","35","CGrannyMesh::NEW_LoadVertices","CGrannyMesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","legacy wrapper","void CGrannyMesh::NEW_LoadVertices(void * dstBaseVertices)"
"src/EterGrnLib/Mesh.cpp","37","CGrannyMesh::NEW_LoadVertices","granny_mesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","const granny_mesh * pgrnMesh = GetGrannyMeshPointer();"
"src/EterGrnLib/Mesh.cpp","39","CGrannyMesh::NEW_LoadVertices","GrannyMeshIsRigid","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","if (!GrannyMeshIsRigid(pgrnMesh))"
"src/EterGrnLib/Mesh.cpp","43","CGrannyMesh::NEW_LoadVertices","GrannyCopyMeshVertices","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","GrannyCopyMeshVertices(pgrnMesh, m_pgrnMeshType, dstVertices);"
"src/EterGrnLib/Mesh.cpp","46","CGrannyMesh::DeformPNTVertices","CGrannyMesh;granny_mesh_binding","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B;D;G;H","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","void CGrannyMesh::DeformPNTVertices(void* dstBaseVertices, Math::Matrix* boneMatrices, granny_mesh_binding* pgrnMeshBinding) const"
"src/EterGrnLib/Mesh.cpp","52","CGrannyMesh::DeformPNTVertices","granny_mesh","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","const granny_mesh* pgrnMesh = GetGrannyMeshPointer();"
"src/EterGrnLib/Mesh.cpp","54","CGrannyMesh::DeformPNTVertices","GrannyGetMeshVertices","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","TPNTVertex* srcVertices = (TPNTVertex*)GrannyGetMeshVertices(pgrnMesh);"
"src/EterGrnLib/Mesh.cpp","57","CGrannyMesh::DeformPNTVertices","GrannyGetMeshVertexCount","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","int vtxCount = GrannyGetMeshVertexCount(pgrnMesh);"
"src/EterGrnLib/Mesh.cpp","60","CGrannyMesh::DeformPNTVertices","granny_int32x;GrannyGetMeshBindingToBoneIndices","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B;D;G;H","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","granny_int32x* boneIndices = (granny_int32x*)GrannyGetMeshBindingToBoneIndices(pgrnMeshBinding);"
"src/EterGrnLib/Mesh.cpp","70","CGrannyMesh::DeformPNTVertices","granny_matrix_4x4","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","D;G","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","(granny_matrix_4x4 const*)boneMatrices,"
"src/EterGrnLib/Mesh.cpp","71","CGrannyMesh::DeformPNTVertices","granny_pwnt3432_vertex","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","sizeof(granny_pwnt3432_vertex),"
"src/EterGrnLib/Mesh.cpp","72","CGrannyMesh::DeformPNTVertices","granny_pnt332_vertex","Mesh metadata, groups, index/vertex conversion, bindings and native deformers","B","Add neutral asset view; native construction remains documented legacy adapter interop","SDK/adapter symbol","sizeof(granny_pnt332_vertex)"
